,Entity's Name,LOC Count,Header Count,Annotation Count,Inner Entities Lines,Total,Entity Type
,/:sandmark.program.LocalClass,41,1,0,0,42,CLASS
,/:sandmark.program.LibraryField,7,1,0,0,8,CLASS
,/:sandmark.program.PathChangeListener,3,1,0,0,4,INTERFACE
,/:sandmark.program.LocalField,11,1,0,0,12,CLASS
,/:sandmark.program.ObjectMemberChangeListener,9,1,0,0,10,INTERFACE
,/:sandmark.program.LocalCPG,6,1,0,0,7,CLASS
,/:sandmark.program.MarkListener,3,1,0,0,4,INTERFACE
,/:sandmark.program.ConstantPoolGen,90,1,0,0,91,CLASS
,/:sandmark.program.UserObjectConstraints,82,1,0,0,83,CLASS
,/:sandmark.program.Method,424,1,0,0,425,CLASS
,/:sandmark.program.File,39,1,0,0,40,CLASS
,/:sandmark.program.util.Reference,33,1,0,0,34,CLASS
,/:sandmark.program.util.Renamer,193,1,0,0,194,CLASS
,/:sandmark.program.util.AllMethods,28,1,0,0,29,CLASS
,/:sandmark.program.LocalMethod,36,1,0,0,37,CLASS
,/:sandmark.program.LibraryMethod,7,1,0,0,8,CLASS
,/:sandmark.program.LibraryClass,36,1,0,0,37,CLASS
,/:sandmark.program.Object,206,1,0,0,207,CLASS
,/:sandmark.program.Field,195,1,0,0,196,CLASS
,/:sandmark.program.JarElement,15,1,0,0,16,CLASS
,/:sandmark.program.Class,482,1,0,0,483,CLASS
,/:sandmark.program.LibraryCPG,70,1,0,0,71,CLASS
,/:sandmark.Algorithm,45,1,0,0,46,CLASS
,/:sandmark.optimise.AppOptimizer,2,1,0,0,3,CLASS
,/:sandmark.optimise.Optimise,90,1,0,0,91,CLASS
,/:sandmark.optimise.ClassOptimizer,2,1,0,0,3,CLASS
,/:sandmark.optimise.OptimizationException,7,1,0,0,8,CLASS
,/:sandmark.optimise.bloat.BLOAT,102,1,0,0,103,CLASS
,/:sandmark.optimise.MethodOptimizer,2,1,0,0,3,CLASS
,/:sandmark.optimise.Optimizer,31,1,0,0,32,CLASS
,/:sandmark.optimise.AllClassesOptimizer,12,1,0,0,13,CLASS
,/:sandmark.optimise.GeneralOptimizer,1,1,0,0,2,INTERFACE
,/:sandmark.smash.SandmarkCLI,390,1,0,0,391,CLASS
,/:sandmark.smash.Smash,142,1,0,0,143,CLASS
,/:sandmark.decompile.Decompile,75,1,0,0,76,CLASS
,/:sandmark.MethodAlgorithm,1,1,0,0,2,INTERFACE
,/:sandmark.util.MethodMerger,146,1,0,0,147,CLASS
,/:sandmark.util.Options,228,1,0,0,229,CLASS
,/:sandmark.util.IdentifierIterator,55,1,0,0,56,CLASS
